ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,meanG,logStdG,meanC,logStdC
1,0,NaN,.0000000,3336,2,Inf,.24955415E+16,-263.84178,-.14634636E+14,113.59357
1,0,NaN,.0000000,3337,1,Inf,.23316483E+16,-169.87864,-.13676368E+14,-382.25939
1,0,NaN,.0000000,3338,1,Inf,.28887636E+16,-38.273265,-.16946255E+14,131.35540
1,0,NaN,.0000000,3339,1,Inf,.31478334E+16,-153.03561,-.18463657E+14,478.90910
1,0,NaN,.68825123E-01,3340,2,Inf,.34439884E+16,-74.309474,-.20201276E+14,347.92383
1,0,NaN,.0000000,3341,2,Inf,.32461757E+16,-22.388564,-.19041365E+14,-112.65795
1,0,NaN,.0000000,3342,3,Inf,.31196525E+16,20.253999,-.18292331E+14,-443.22582
1,0,NaN,.0000000,3343,1,Inf,.29556375E+16,-5.3084079,-.17326542E+14,-287.24279
1,0,NaN,.0000000,3344,5,Inf,.27250533E+16,25.087230,-.15970459E+14,-540.32785
1,0,NaN,.0000000,3345,1,Inf,.24944114E+16,-1.9268137,-.14619456E+14,-234.75884
1,0,NaN,.0000000,3346,1,Inf,.22125643E+16,-34.875335,-.12970061E+14,499.71001
1,0,NaN,.62876053E-01,3347,3,Inf,.26761395E+16,25.775389,-.15690236E+14,444.65833
1,0,NaN,.0000000,3348,2,Inf,.26814460E+16,-89.932081,-.15718456E+14,616.52009
1,0,NaN,.0000000,3349,1,Inf,.24159971E+16,-161.47022,-.14163205E+14,351.68376
1,0,NaN,.0000000,3350,1,Inf,.28034815E+16,-201.90744,-.16435456E+14,-146.71437
1,0,NaN,.0000000,3351,3,Inf,.31435179E+16,-257.28086,-.18437018E+14,-221.62721
1,0,NaN,.0000000,3352,1,Inf,.25682653E+16,-259.59437,-.15062022E+14,-133.01775
1,0,NaN,.0000000,3353,3,Inf,.19549568E+16,-186.97214,-.11461982E+14,-327.78906
1,0,NaN,.0000000,3354,1,Inf,.20856501E+16,-305.77851,-.12225869E+14,-77.133501
1,0,NaN,.0000000,3355,2,Inf,.19887150E+16,-283.80797,-.11647705E+14,193.12945
1,0,NaN,.37909150E-01,3356,2,Inf,.16114921E+16,-278.19190,-.94296014E+13,459.42920
1,0,NaN,.0000000,3357,1,Inf,.11827169E+16,-218.99054,-.69133169E+13,421.90509
1,0,NaN,.0000000,3358,2,Inf,.11877090E+16,-209.07340,-.69507334E+13,398.56088
1,0,NaN,.0000000,3359,2,Inf,.15503340E+16,-230.11218,-.90708619E+13,353.98696
1,0,NaN,.0000000,3360,2,Inf,.99534579E+15,-276.71665,-.58168452E+13,452.76880
1,0,NaN,.0000000,3361,3,Inf,.49181432E+15,-276.49175,-.28634223E+13,107.95592
1,0,NaN,.0000000,3362,3,Inf,.67614776E+15,-316.77636,-.39390333E+13,252.53946
1,0,NaN,.29324218E-01,3363,3,Inf,.11004834E+16,-215.38414,-.64271436E+13,-687.24564
1,0,NaN,.0000000,3364,1,Inf,.10446521E+16,-133.39359,-.61023980E+13,25.349474
1,0,NaN,.0000000,3365,1,Inf,.61667693E+15,-119.07426,-.35959670E+13,403.24070
1,0,NaN,.0000000,3366,1,Inf,.18164704E+15,-49.592973,-.10525455E+13,472.03720
1,0,NaN,.0000000,3367,1,Inf,.54650504E+15,-60.409626,-.31914322E+13,-237.04470
1,0,NaN,.0000000,3368,1,Inf,.41453038E+15,-37.453954,-.24188092E+13,-292.73309
1,0,NaN,.0000000,3369,1,Inf,.77774652E+15,22.158634,-.45489788E+13,-423.47268
1,0,NaN,.0000000,3370,3,Inf,.68283474E+15,13.230215,-.39900966E+13,-392.67391
1,0,NaN,.0000000,3371,2,Inf,.14063279E+16,-168.89400,-.82395520E+13,-702.88738
1,0,NaN,.0000000,3372,1,Inf,.18464541E+16,-105.66056,-.10827665E+14,-294.93663
1,0,NaN,.0000000,3373,1,Inf,.18259392E+16,-146.39932,-.10707709E+14,-734.37488
1,0,NaN,.0000000,3374,1,Inf,.21083542E+16,-119.68396,-.12356429E+14,-405.45740
1,0,NaN,.14325611E-01,3375,1,Inf,.25410623E+16,-118.03252,-.14897940E+14,-527.31339
1,0,NaN,.0000000,3376,2,Inf,.36843559E+16,-79.792132,-.21602044E+14,-619.00802
1,0,NaN,.0000000,3377,1,Inf,.40909956E+16,-10.644160,-.23986792E+14,-596.27390
1,0,NaN,.0000000,3378,1,Inf,.44644162E+16,-16.297827,-.26181301E+14,-533.68163
1,0,NaN,.0000000,3379,1,Inf,.50240750E+16,-8.9015948,-.29462384E+14,-471.70055
1,0,NaN,.0000000,3380,4,Inf,.50764596E+16,-290.51932,-.29770886E+14,-488.70069
1,0,NaN,.0000000,3381,1,Inf,.56137085E+16,-181.83993,-.32923177E+14,138.50600
1,0,NaN,.0000000,3382,2,Inf,.57098844E+16,-261.87375,-.33487848E+14,502.28549
1,0,NaN,.0000000,3383,1,Inf,.58805085E+16,-173.15476,-.34486344E+14,458.08250
1,0,NaN,.0000000,3384,1,Inf,.58343591E+16,-112.41713,-.34215486E+14,524.71711
1,0,NaN,.0000000,3385,1,Inf,.58124266E+16,-146.70484,-.34081272E+14,643.03223
1,0,NaN,.10630223,3386,1,Inf,.55587692E+16,-51.991199,-.32590602E+14,642.36465
1,0,NaN,.0000000,3387,4,Inf,.52964094E+16,-87.163592,-.31048262E+14,225.47915
1,0,NaN,.0000000,3388,2,Inf,.53720838E+16,-2.8502686,-.31491285E+14,161.83414
1,0,NaN,.0000000,3389,1,Inf,.57460238E+16,-53.726197,-.33681553E+14,311.86892
1,0,NaN,.0000000,3390,1,Inf,.58141501E+16,26.766688,-.34078044E+14,72.554245
1,0,NaN,.0000000,3391,2,Inf,.58848266E+16,-12.712568,-.34495189E+14,510.15396
1,0,NaN,.0000000,3392,4,Inf,.59703614E+16,-33.229284,-.35000620E+14,589.83238
1,0,NaN,.95630322E-01,3393,2,Inf,.58312390E+16,-241.10877,-.34182820E+14,245.30907
1,0,NaN,.0000000,3394,1,Inf,.55278652E+16,-205.40205,-.32406440E+14,-341.87179
1,0,NaN,.0000000,3395,2,Inf,.57888212E+16,-123.31871,-.33935985E+14,-235.73535
1,0,NaN,.0000000,3396,4,Inf,.53105953E+16,-244.35732,-.31131201E+14,-554.35694
1,0,NaN,.0000000,3397,2,Inf,.60714324E+16,-179.95725,-.35589342E+14,-359.67738
1,0,NaN,.0000000,3398,2,Inf,.66942683E+16,-228.91687,-.39247265E+14,-274.41199
1,0,NaN,.0000000,3399,2,Inf,.64234743E+16,-110.87696,-.37662639E+14,-423.28455
1,0,NaN,.0000000,3400,1,Inf,.55660468E+16,-222.06160,-.32634367E+14,-40.711797
1,0,NaN,.0000000,3401,1,Inf,.56353570E+16,-38.363430,-.33046309E+14,351.00509
1,0,NaN,.69150359E-01,3402,1,Inf,.46784406E+16,3.1044020,-.27435305E+14,353.31212
1,0,NaN,.0000000,3403,1,Inf,.46911255E+16,-131.35206,-.27510051E+14,297.89241
1,0,NaN,.0000000,3404,1,Inf,.49854459E+16,-212.46899,-.29233775E+14,298.85364
1,0,NaN,.0000000,3405,2,Inf,.45831283E+16,-109.05105,-.26874978E+14,547.63964
1,0,NaN,.0000000,3406,1,Inf,.46511387E+16,8.2217953,-.27280761E+14,354.23497
1,0,NaN,.0000000,3407,3,Inf,.60434405E+16,-31.386836,-.35447963E+14,565.49190
1,0,NaN,.0000000,3408,2,Inf,.58786088E+16,-112.53603,-.34483308E+14,314.50680
1,0,NaN,.0000000,3409,1,Inf,.57239117E+16,-89.572396,-.33578568E+14,131.57750
1,0,NaN,.0000000,3410,1,Inf,.60094116E+16,-39.804361,-.35253250E+14,504.63973
1,0,NaN,.0000000,3411,1,Inf,.55457178E+16,-78.281134,-.32540107E+14,-54.087466
1,0,NaN,.0000000,3412,1,Inf,.58547611E+16,-102.53484,-.34353660E+14,176.56651
1,0,NaN,.53287250E-01,3413,3,Inf,.60655963E+16,8.5418131,-.35585979E+14,-78.127688
1,0,NaN,.0000000,3414,1,Inf,.70001780E+16,-41.191215,-.41072740E+14,130.79290
1,0,NaN,.0000000,3415,2,Inf,.73126464E+16,-55.781716,-.42902895E+14,-10.673912
1,0,NaN,.0000000,3416,1,Inf,.67692000E+16,-72.690734,-.39719107E+14,301.90899
1,0,NaN,.0000000,3417,2,Inf,.64195100E+16,8.5970933,-.37665333E+14,19.208786
1,0,NaN,.0000000,3418,1,Inf,.72075510E+16,-60.262215,-.42282355E+14,-99.051117
1,0,NaN,.0000000,3419,2,Inf,.74901572E+16,-208.10872,-.43930740E+14,141.09625
1,0,NaN,.0000000,3420,1,Inf,.80059218E+16,-138.68196,-.46957759E+14,-358.57099
1,0,NaN,.0000000,3421,1,Inf,.83476458E+16,-141.05316,-.48961268E+14,411.68337
1,0,NaN,.0000000,3422,1,Inf,.88527136E+16,-47.833782,-.51923954E+14,151.96889
1,0,NaN,.0000000,3423,1,Inf,.87546871E+16,-173.85381,-.51347761E+14,-149.58749
1,0,NaN,.0000000,3424,1,Inf,.87755419E+16,-216.77243,-.51469414E+14,381.22094
1,0,NaN,.76878691E-01,3425,5,Inf,.91143932E+16,-263.05327,-.53456386E+14,-613.91435
1,0,NaN,.0000000,3426,1,Inf,.84539970E+16,-307.24749,-.49579029E+14,-296.90276
1,0,NaN,.0000000,3427,5,Inf,.86119754E+16,-134.33129,-.50502306E+14,-55.230674
1,0,NaN,.0000000,3428,1,Inf,.88158827E+16,-4.1891281,-.51698072E+14,146.07018
1,0,NaN,.0000000,3429,1,Inf,.94868257E+16,-13.384663,-.55634329E+14,-247.43019
1,0,NaN,.72085476E-01,3430,4,Inf,.89010779E+16,-37.654234,-.52197523E+14,219.43481
1,0,NaN,.0000000,3431,1,Inf,.10256221E+17,-97.932557,-.60142498E+14,16.035713
1,0,NaN,.0000000,3432,3,Inf,.10099992E+17,-35.575937,-.59228488E+14,-208.24761
1,0,NaN,.0000000,3433,3,Inf,.10101742E+17,32.948114,-.59238762E+14,-649.24290
1,0,NaN,.0000000,3434,1,Inf,.92850982E+16,-5.6832635,-.54445748E+14,-217.45116
1,0,NaN,.0000000,3435,1,Inf,.86692118E+16,-1.5223217,-.50846393E+14,-581.83000
1,0,NaN,.0000000,3436,1,Inf,.77794137E+16,-13.087249,-.45631816E+14,-178.61061
1,0,NaN,.0000000,3437,2,Inf,.66930575E+16,-13.725694,-.39257227E+14,449.48836
1,0,NaN,.0000000,3438,1,Inf,.65082643E+16,-37.948735,-.38176460E+14,-95.030128
1,0,NaN,.0000000,3439,1,Inf,.83758633E+16,-70.492697,-.49130480E+14,-434.82126
1,0,NaN,.57732691E-01,3440,2,Inf,.86932213E+16,7.6404894,-.50992110E+14,-692.30842
1,0,NaN,.0000000,3441,2,Inf,.87147993E+16,-124.38862,-.51112934E+14,-282.13749
1,0,NaN,.0000000,3442,2,Inf,.85610938E+16,-185.30065,-.50213766E+14,-403.01672
1,0,NaN,.0000000,3443,8,Inf,.76494532E+16,-287.68170,-.44867650E+14,-119.83016
1,0,NaN,.0000000,3444,1,Inf,.60780257E+16,-247.46069,-.35650390E+14,-687.23872
1,0,NaN,.0000000,3445,1,Inf,.59501080E+16,-213.42982,-.34896554E+14,80.755015
1,0,NaN,.35762758E-01,3446,2,Inf,.71730001E+16,-300.74040,-.42069067E+14,-35.541529
1,0,NaN,.0000000,3447,3,Inf,.66552209E+16,-122.63089,-.39036597E+14,183.88403
1,0,NaN,.0000000,3448,2,Inf,.72514613E+16,-58.844413,-.42527362E+14,336.77160
1,0,NaN,.0000000,3449,1,Inf,.58398888E+16,-50.628790,-.34254005E+14,391.58554
1,0,NaN,.0000000,3450,1,Inf,.59294563E+16,-97.717717,-.34780468E+14,703.20687
1,0,NaN,.0000000,3451,1,Inf,.65801830E+16,-126.93849,-.38590984E+14,461.41058
1,0,NaN,.0000000,3452,1,Inf,.78093623E+16,-227.60165,-.45799686E+14,-159.86905
1,0,NaN,.0000000,3453,1,Inf,.69547893E+16,-174.54572,-.40792715E+14,-345.73113
1,0,NaN,.0000000,3454,2,Inf,.79203558E+16,-113.12064,-.46451548E+14,-45.311887
1,0,NaN,.0000000,3455,1,Inf,.82278912E+16,29.804124,-.48244557E+14,-182.26182
1,0,NaN,.0000000,3456,1,Inf,.88535912E+16,-36.390943,-.51910288E+14,-151.30427
1,0,NaN,.25589455E-01,3457,2,Inf,.61349706E+16,-1.0125218,-.35969692E+14,281.78843
1,0,NaN,.0000000,3458,1,Inf,.57828026E+16,-74.282588,-.33897921E+14,226.39076
1,0,NaN,.0000000,3459,4,Inf,.47806144E+16,-75.783603,-.28024419E+14,188.28000
1,0,NaN,.0000000,3460,1,Inf,.35962943E+16,-300.92294,-.21074258E+14,21.893922
1,0,NaN,.0000000,3461,2,Inf,.41937378E+16,-265.27053,-.24587190E+14,-142.34298
1,0,NaN,.0000000,3462,1,Inf,.53615144E+16,-288.08902,-.31433718E+14,-571.64504
1,0,NaN,.0000000,3463,2,Inf,.58522192E+16,-208.70005,-.34313786E+14,-90.190130
1,0,NaN,.0000000,3464,1,Inf,.54879959E+16,-61.652137,-.32173179E+14,-447.25378
1,0,NaN,.0000000,3465,1,Inf,.49855836E+16,-228.17763,-.29223474E+14,217.89761
1,0,NaN,.0000000,3466,2,Inf,.46066093E+16,-166.03336,-.26993658E+14,-347.56026
1,0,NaN,.17330405E-01,3467,1,Inf,.53436960E+16,-140.80964,-.31316600E+14,-326.14271
1,0,NaN,.0000000,3468,9,Inf,.51608965E+16,-10.196015,-.30241104E+14,-708.55979
1,0,NaN,.0000000,3469,5,Inf,.64996226E+16,.72544504E-01,-.38096617E+14,-370.41578
1,0,NaN,.0000000,3470,1,Inf,.63190728E+16,-201.91348,-.37038401E+14,322.86200
1,0,NaN,.0000000,3471,1,Inf,.66489791E+16,-169.21729,-.38965031E+14,87.494035
1,0,NaN,.0000000,3472,1,Inf,.61556154E+16,-238.21913,-.36071513E+14,326.16268
1,0,NaN,.0000000,3473,3,Inf,.49119162E+16,-240.92581,-.28778583E+14,329.81358
1,0,NaN,.0000000,3474,2,Inf,.59218178E+16,-72.935082,-.34700266E+14,486.25543
1,0,NaN,.0000000,3475,2,Inf,.45691590E+16,-174.86507,-.26765444E+14,204.43121
1,0,NaN,.0000000,3476,1,Inf,.41894760E+16,-64.829096,-.24529574E+14,405.07328
1,0,NaN,.0000000,3477,1,Inf,.46981377E+16,-287.62678,-.27511804E+14,321.96129
1,0,NaN,.0000000,3478,1,Inf,.39232038E+16,-229.29142,-.22974297E+14,616.50449
1,0,NaN,.0000000,3479,2,Inf,.55952177E+16,-224.33779,-.32776121E+14,319.45752
1,0,NaN,.0000000,3480,2,Inf,.42957028E+16,-181.43581,-.25150444E+14,465.01684
1,0,NaN,.71694322E-01,3481,1,Inf,.40114256E+16,-168.27341,-.23485908E+14,-139.69297
1,0,NaN,.0000000,3482,1,Inf,.55403260E+16,24.771685,-.32449860E+14,-36.417238
1,0,NaN,.0000000,3483,1,Inf,.39084768E+16,-251.18040,-.22876125E+14,563.40244
1,0,NaN,.0000000,3484,2,Inf,.50872425E+16,-285.78208,-.29789111E+14,-21.598877
1,0,NaN,.0000000,3485,2,Inf,.32662356E+16,-229.86028,-.19097294E+14,-301.14164
1,0,NaN,.0000000,3486,1,Inf,.23469812E+16,-194.12494,-.13704665E+14,118.18886
1,0,NaN,.0000000,3487,3,Inf,.20918448E+16,-287.26321,-.12205376E+14,454.41403
1,0,NaN,.0000000,3488,3,Inf,.36763925E+15,-297.81317,-.20998330E+13,337.60864
1,0,NaN,.71167891E-01,3489,3,Inf,.16784250E+16,-314.64846,-.97916827E+13,422.65347
1,0,NaN,.0000000,3490,3,Inf,.15489170E+16,18.913226,-.90402373E+13,148.97764
1,0,NaN,.0000000,3491,2,Inf,.97492178E+15,7.3229239,-.56786501E+13,-282.00081
1,0,NaN,.0000000,3492,5,Inf,.15483064E+16,-41.164090,-.90447541E+13,-345.72647
1,0,NaN,.0000000,3493,2,Inf,.10701560E+16,2.1006258,-.62398075E+13,-159.70646
1,0,NaN,.27378965E-01,3494,5,Inf,.99865711E+15,2.5089701,-.58229765E+13,-399.65304
1,0,NaN,.0000000,3495,1,Inf,.18621876E+16,-15.341642,-.10895065E+14,-410.50461
1,0,NaN,.0000000,3496,3,Inf,.22500353E+16,5.9020155,-.13171262E+14,31.596903
1,0,NaN,.0000000,3497,1,Inf,.34804099E+16,-124.40504,-.20390454E+14,-360.72090
1,0,NaN,.0000000,3498,2,Inf,.34216795E+16,-139.46649,-.20050392E+14,-452.52727
1,0,NaN,.0000000,3499,1,Inf,.19002384E+16,-21.131316,-.11139036E+14,-428.54958
1,0,NaN,.0000000,3500,1,Inf,.14937286E+16,-212.63646,-.87478442E+13,-226.18238
1,0,NaN,.0000000,3501,2,Inf,.30811467E+16,-171.09927,-.18052700E+14,-377.01437
1,0,NaN,.0000000,3502,1,Inf,.20996720E+16,-250.65694,-.12289923E+14,-187.03101
1,0,NaN,.0000000,3503,2,Inf,.24020968E+15,-264.38815,-.13986879E+13,47.601713
1,0,NaN,.72985994E-02,3504,2,Inf,-.21068028E+16,-167.36575,.12366118E+14,690.20087
1,0,NaN,.0000000,3505,1,Inf,-.25547343E+16,-241.59699,.14987290E+14,616.92511
1,0,NaN,.0000000,3506,4,Inf,-.23034680E+16,-187.31592,.13514825E+14,450.83421
1,0,NaN,.0000000,3507,3,Inf,-.16756216E+16,-190.22351,.98348683E+13,296.94335
1,0,NaN,.0000000,3508,2,Inf,-.15290038E+16,-259.22307,.89820397E+13,635.39994
1,0,NaN,.57294538E-02,3509,7,Inf,-.16324900E+16,-221.34705,.95939001E+13,465.94378
1,0,NaN,.0000000,3510,4,Inf,-.27450274E+16,-150.43326,.16114042E+14,516.65815
1,0,NaN,.0000000,3511,1,Inf,-.30059398E+16,-91.626513,.17654895E+14,334.68601
1,0,NaN,.0000000,3512,2,Inf,-.26451514E+16,-132.50043,.15537348E+14,503.68876
1,0,NaN,.0000000,3513,3,Inf,-.79780074E+15,-71.223517,.47079525E+13,168.50335
1,0,NaN,.0000000,3514,1,Inf,-.13373186E+16,-129.59854,.78689511E+13,409.28205
1,0,NaN,.11839764E-01,3515,5,Inf,-.86479581E+15,-201.83686,.50952260E+13,444.42551
1,0,NaN,.0000000,3516,5,Inf,-.69046565E+15,-158.67460,.40735987E+13,423.11572
1,0,NaN,.0000000,3517,2,Inf,.21419053E+15,-169.03892,-.12288378E+13,555.61451
1,0,NaN,.0000000,3518,3,Inf,-.90904923E+15,-208.98429,.53643005E+13,655.97757
1,0,NaN,.0000000,3519,2,Inf,.16853773E+16,-70.574136,-.98542906E+13,495.21427
1,0,NaN,.0000000,3520,1,Inf,.24534010E+16,-67.639015,-.14355402E+14,578.91163
1,0,NaN,.13125716E-01,3521,2,Inf,.28433659E+16,-43.713662,-.16644240E+14,-199.11817
1,0,NaN,.0000000,3522,1,Inf,.36079216E+16,-141.65883,-.21135410E+14,275.77456
1,0,NaN,.0000000,3523,1,Inf,.37946896E+16,-271.35270,-.22223677E+14,21.887589
1,0,NaN,.0000000,3524,1,Inf,.35454154E+16,-184.03091,-.20761547E+14,-379.56041
1,0,NaN,.0000000,3525,2,Inf,.33358016E+16,-234.63985,-.19527795E+14,-279.87735
1,0,NaN,.0000000,3526,5,Inf,.51217342E+16,-275.22083,-.30002607E+14,-497.42053
1,0,NaN,.25859317E-01,3527,7,Inf,.57114302E+16,-197.90053,-.33450972E+14,-551.99054
1,0,NaN,.0000000,3528,1,Inf,.49817510E+16,-81.633263,-.29170617E+14,342.42949
1,0,NaN,.0000000,3529,2,Inf,.57919481E+16,-56.346567,-.33920171E+14,505.74755
1,0,NaN,.0000000,3530,3,Inf,.51952545E+16,-108.85003,-.30424038E+14,681.65996
1,0,NaN,.0000000,3531,3,Inf,.51743929E+16,-58.150461,-.30305038E+14,-54.632307
1,0,NaN,.0000000,3532,2,Inf,.75860598E+16,-15.428212,-.44448802E+14,-600.52794
1,0,NaN,.0000000,3533,1,Inf,.38395721E+16,6.7216496,-.22481458E+14,159.88522
1,0,NaN,.0000000,3534,1,Inf,.32446425E+16,-16.971133,-.18983188E+14,-176.29153
1,0,NaN,.30265199E-01,3535,2,Inf,.29460172E+16,-16.115215,-.17234912E+14,-209.20865
1,0,NaN,.0000000,3536,1,Inf,.23760771E+16,-49.897524,-.13881230E+14,-168.42511
1,0,NaN,.0000000,3537,4,Inf,.83980815E+15,-53.817944,-.48778043E+13,-451.76323
1,0,NaN,.0000000,3538,1,Inf,.20347222E+16,-162.35219,-.11880656E+14,113.84765
1,0,NaN,.0000000,3539,3,Inf,.30128793E+15,-314.76352,-.17176001E+13,-45.049011
1,0,NaN,.0000000,3540,2,Inf,.29493205E+15,-309.89914,-.16823188E+13,446.05517
1,0,NaN,.0000000,3541,1,Inf,.25352563E+16,-228.47894,-.14814152E+14,169.81587
1,0,NaN,.0000000,3542,2,Inf,.32129143E+16,-138.14142,-.18782126E+14,588.75773
1,0,NaN,.32064115E-01,3543,5,Inf,.52993287E+16,-52.803385,-.31019953E+14,599.80237
1,0,NaN,.0000000,3544,3,Inf,.61063356E+16,-7.8618490,-.35758389E+14,-167.24179
1,0,NaN,.0000000,3545,1,Inf,.49605490E+16,-131.25468,-.29035496E+14,-99.377278
1,0,NaN,.0000000,3546,2,Inf,.51751851E+16,-76.224504,-.30303479E+14,-228.07549
1,0,NaN,.0000000,3547,3,Inf,.50923708E+16,-21.744852,-.29823840E+14,-230.86284
1,0,NaN,.0000000,3548,1,Inf,.48310820E+16,-84.023679,-.28300476E+14,111.07306
1,0,NaN,.0000000,3549,1,Inf,.17676818E+16,-95.699340,-.10344876E+14,97.760413
1,0,NaN,.28567813E-01,3550,1,Inf,.35626837E+16,-57.509631,-.20871019E+14,11.742445
1,0,NaN,.0000000,3551,2,Inf,.29209146E+16,-34.529092,-.17114490E+14,-379.60860
1,0,NaN,.0000000,3552,1,Inf,.39548113E+16,-2.5352187,-.23178132E+14,-68.340649
1,0,NaN,.0000000,3553,1,Inf,.40024608E+16,-167.33307,-.23467774E+14,-425.41209
1,0,NaN,.0000000,3554,1,Inf,.16862472E+16,-106.49516,-.98687510E+13,5.6241838
1,0,NaN,.0000000,3555,1,Inf,.35791020E+16,-41.911173,-.20958418E+14,-183.17442
1,0,NaN,.0000000,3556,2,Inf,.53339750E+16,-247.36968,-.31249043E+14,-432.11628
1,0,NaN,.0000000,3557,1,Inf,.44735680E+16,-105.18229,-.26200474E+14,-238.72746
1,0,NaN,.0000000,3558,2,Inf,.26298206E+16,-300.72305,-.15390568E+14,-252.19755
1,0,NaN,.0000000,3559,1,Inf,.16171638E+16,-216.44522,-.94620805E+13,-331.21453
1,0,NaN,.0000000,3560,1,Inf,.18858689E+16,-172.83256,-.11036040E+14,-78.044557
1,0,NaN,.0000000,3561,2,Inf,.13467491E+16,-230.04375,-.78726435E+13,228.95832
1,0,NaN,.73260423E-02,3562,1,Inf,.13435279E+16,-202.13351,-.78507191E+13,-34.550460
1,0,NaN,.0000000,3563,1,Inf,.25276100E+16,-217.05395,-.14796131E+14,381.07746
1,0,NaN,.0000000,3564,5,Inf,.22725513E+16,-309.58279,-.13301009E+14,-13.609930
1,0,NaN,.0000000,3565,2,Inf,.25746431E+16,-267.98257,-.15071342E+14,210.95747
1,0,NaN,.0000000,3566,2,Inf,.28278175E+16,-116.23138,-.16544785E+14,274.70988
1,0,NaN,.0000000,3567,3,Inf,.12298744E+16,9.1332025,-.71619480E+13,-180.53083
1,0,NaN,.15742617E-01,3568,3,Inf,.37585651E+15,-12.762797,-.21503554E+13,548.92766
1,0,NaN,.0000000,3569,2,Inf,.13767047E+16,-51.033610,-.80194651E+13,450.23585
1,0,NaN,.0000000,3570,1,Inf,.19863554E+16,-225.80128,-.11593688E+14,-122.50792
1,0,NaN,.0000000,3571,2,Inf,.15324841E+16,-118.21473,-.89237348E+13,-455.06511
1,0,NaN,.0000000,3572,6,Inf,.10342713E+16,-268.70918,-.60015552E+13,-648.84869
1,0,NaN,.0000000,3573,1,Inf,.77154660E+15,-262.31731,-.44542279E+13,-224.84353
1,0,NaN,.0000000,3574,1,Inf,.18879388E+16,-278.35821,-.10996356E+14,612.27769
1,0,NaN,.0000000,3575,2,Inf,.30592724E+16,-231.11939,-.17864115E+14,428.99696
1,0,NaN,.39230765E-01,3576,1,Inf,.28383137E+16,-279.72841,-.16575330E+14,578.89223
1,0,NaN,.0000000,3577,1,Inf,.27648501E+16,-230.73986,-.16133784E+14,65.985200
1,0,NaN,.0000000,3578,1,Inf,.41149083E+16,-306.73483,-.24047769E+14,100.28480
1,0,NaN,.0000000,3579,1,Inf,.49671307E+16,-124.96034,-.29030736E+14,19.456946
1,0,NaN,.0000000,3580,2,Inf,.40285739E+16,-21.829024,-.23531295E+14,-414.00800
1,0,NaN,.0000000,3581,1,Inf,.35060933E+16,-230.36580,-.20464695E+14,-230.95626
1,0,NaN,.0000000,3582,1,Inf,.20625640E+16,-271.29903,-.11993641E+14,-179.21036
1,0,NaN,.0000000,3583,2,Inf,.20399032E+16,-228.54864,-.11848698E+14,322.25005
1,0,NaN,.0000000,3584,2,Inf,.24218918E+16,-120.92351,-.14079523E+14,-454.01562
1,0,NaN,.87827558E-01,3585,9,Inf,.19392173E+16,-29.170998,-.11247208E+14,-717.39249
1,0,NaN,.0000000,3586,1,Inf,.21471358E+16,-202.87780,-.12471888E+14,-263.33048
1,0,NaN,.0000000,3587,1,Inf,.26105139E+16,-203.34364,-.15208125E+14,-284.00908
1,0,NaN,.0000000,3588,1,Inf,.19464596E+16,-182.48931,-.11313649E+14,-74.525176
1,0,NaN,.0000000,3589,3,Inf,.98903651E+15,-271.86610,-.56913170E+13,-90.512412
1,0,NaN,.0000000,3590,1,Inf,.62445081E+15,-200.21532,-.35512436E+13,43.733906
1,0,NaN,.71556422E-01,3591,5,Inf,.25504100E+15,-281.53182,-.13777716E+13,-230.83900
1,0,NaN,.0000000,3592,3,Inf,.13876427E+15,-312.10353,-.71194483E+12,621.65669
1,0,NaN,.0000000,3593,1,Inf,.27139589E+15,-143.12593,-.14887491E+13,337.89113
1,0,NaN,.0000000,3594,3,Inf,.11322998E+16,-258.46519,-.65410515E+13,704.92733
1,0,NaN,.0000000,3595,1,Inf,-.43898899E+15,-244.38721,.26636641E+13,260.66810
1,0,NaN,.0000000,3596,1,Inf,.60854800E+15,-307.46619,-.34749484E+13,-54.452303
1,0,NaN,.0000000,3597,1,Inf,.18424057E+15,-156.17800,-.99040464E+12,98.659296
1,0,NaN,.0000000,3598,4,Inf,.22761046E+16,-160.67515,-.13271571E+14,238.63538
1,0,NaN,.0000000,3599,1,Inf,.13236052E+16,-108.52220,-.76906832E+13,223.84341
1,0,NaN,.35576728E-01,3600,1,Inf,.26895109E+16,-74.274499,-.15691019E+14,40.155229
1,0,NaN,.0000000,3601,2,Inf,.33526178E+16,-90.566271,-.19570905E+14,-208.31639
1,0,NaN,.0000000,3602,1,Inf,.44177394E+16,-222.98011,-.25828280E+14,-271.55540
1,0,NaN,.0000000,3603,1,Inf,.42080456E+16,-163.28406,-.24623364E+14,64.195302
1,0,NaN,.0000000,3604,1,Inf,.65320910E+16,-97.078149,-.38260743E+14,-235.12109
1,0,NaN,.0000000,3605,3,Inf,.53017505E+16,-206.92561,-.31012666E+14,172.77436
1,0,NaN,.0000000,3606,1,Inf,.53384202E+16,-74.641458,-.31219412E+14,-26.469902
1,0,NaN,.0000000,3607,1,Inf,.47863577E+16,-88.687919,-.27975634E+14,592.27998
1,0,NaN,.0000000,3608,2,Inf,.57807052E+16,-12.999607,-.33808629E+14,569.00392
