ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,Average,LogStandardDeviation,Cut
1,0,.91935484,.0000000,1,1,.14821969E-322,.59047559E+50,.48171897E+50,.25167939E+49
1,0,.91937369,.0000000,1,1,.14821969E-322,.34118010E+50,.27836950E+50,.14539099E+49
1,0,.91939252,.0000000,1,1,.14821969E-322,.22179007E+50,.18095717E+50,.89111065E+48
1,0,.91941135,.0000000,1,1,.14821969E-322,.76072694E+50,.62064734E+50,.32240214E+49
1,0,.91943017,.0000000,1,1,.14821969E-322,.40179834E+50,.32779041E+50,.15990931E+49
1,0,.91944898,.0000000,1,1,.14821969E-322,.87713022E+50,.71561059E+50,.37122194E+49
1,0,.91946779,.23248917,1,1,.14821969E-322,.39141136E+50,.31935410E+50,.15984934E+49
1,0,.91948658,.0000000,1,1,.14821969E-322,.48392051E+50,.39483448E+50,.20207078E+49
1,0,.91950537,.0000000,1,1,.14821969E-322,.26193196E+50,.21367340E+50,.10160090E+49
1,0,.91888112,.0000000,1,4,.14821969E-322,.54077105E+49,.44093595E+49,.10644093E+48
1,0,.91890002,.0000000,1,1,.14821969E-322,.62951316E+50,.51359423E+50,.26575168E+49
1,0,.91870487,.0000000,1,2,.14821969E-322,.90850748E+50,.74118574E+50,.38837708E+49
1,0,.91872380,.0000000,1,1,.14821969E-322,.49808196E+50,.40636381E+50,.20573762E+49
1,0,.91874272,.0000000,1,1,.14821969E-322,.45285638E+50,.36943627E+50,.18393615E+49
1,0,.91876164,.22616331,1,1,.14821969E-322,.22684726E+50,.18506574E+50,.82702025E+48
1,0,.91878054,.0000000,1,1,.14821969E-322,.76963107E+50,.62788631E+50,.31660869E+49
1,0,.91879944,.0000000,1,1,.14821969E-322,.34855809E+50,.28440340E+50,.13735709E+49
1,0,.91881833,.0000000,1,1,.14821969E-322,.20034509E+51,.16346136E+51,.86860745E+49
1,0,.91883721,.0000000,1,1,.14821969E-322,.37641451E+51,.30711032E+51,.16431813E+50
1,0,.91885608,.0000000,1,1,.14821969E-322,.28133809E+51,.22953339E+51,.12164910E+50
1,0,.91887494,.0000000,1,1,.14821969E-322,.20825130E+51,.16990545E+51,.89186141E+49
1,0,.91889380,.0000000,1,1,.14821969E-322,.12458971E+51,.10164548E+51,.51936517E+49
1,0,.91891264,.0000000,1,1,.14821969E-322,.19766493E+51,.16126102E+51,.82973404E+49
1,0,.91893148,.0000000,1,1,.14821969E-322,.22072271E+51,.18007125E+51,.93365553E+49
1,0,.91895030,.0000000,1,1,.14821969E-322,.19405432E+51,.15831208E+51,.81830704E+49
1,0,.91896912,.0000000,1,1,.14821969E-322,.65046307E+50,.53058823E+50,.25022703E+49
1,0,.91898793,.24587226,1,1,.14821969E-322,.22400789E+51,.18275341E+51,.94585252E+49
1,0,.91900673,.0000000,1,1,.14821969E-322,.13355677E+51,.10895567E+51,.55315153E+49
1,0,.91902552,.0000000,1,1,.14821969E-322,.41348233E+50,.33725874E+50,.13960384E+49
1,0,.91904431,.0000000,1,1,.14821969E-322,.33779022E+50,.27546619E+50,.10829047E+49
1,0,.91906308,.0000000,1,1,.14821969E-322,.17990469E+51,.14676967E+51,.75085155E+49
1,0,.91908185,.0000000,1,1,.14821969E-322,.22775581E+51,.18581293E+51,.95621154E+49
1,0,.91910060,.0000000,1,1,.14821969E-322,.89716386E+50,.73190605E+50,.34520751E+49
1,0,.91890639,.0000000,1,2,.14821969E-322,.31291484E+50,.25528263E+50,.94001752E+48
1,0,.91849965,.0000000,1,3,.14821969E-322,.40544100E+50,.33076393E+50,.13898724E+49
1,0,.91851852,.24629529,1,1,.14821969E-322,.42348468E+50,.34554121E+50,.15120285E+49
1,0,.91853738,.0000000,1,1,.14821969E-322,.16403904E+51,.13383728E+51,.67567825E+49
1,0,.91855622,.0000000,1,1,.14821969E-322,.34091396E+50,.27815165E+50,.98078398E+48
1,0,.91857506,.0000000,1,1,.14821969E-322,.23959183E+51,.19547732E+51,.99055068E+49
1,0,.91859389,.0000000,1,1,.14821969E-322,.52054798E+51,.42470565E+51,.22385900E+50
1,0,.91861272,.0000000,1,1,.14821969E-322,.41713747E+51,.34033666E+51,.17760172E+50
1,0,.91863153,.0000000,1,1,.14821969E-322,.37815063E+51,.30853146E+51,.16083293E+50
1,0,.91865034,.0000000,1,1,.14821969E-322,.40853090E+51,.33331635E+51,.17451125E+50
1,0,.91866913,.0000000,1,1,.14821969E-322,.56617334E+51,.46193691E+51,.24420149E+50
1,0,.91868792,.0000000,1,1,.14821969E-322,.63222582E+51,.51583026E+51,.27392692E+50
1,0,.91870670,.0000000,1,1,.14821969E-322,.54667646E+51,.44603343E+51,.23561796E+50
1,0,.91872547,.0000000,1,1,.14821969E-322,.48566213E+51,.39625595E+51,.20939925E+50
1,0,.91874423,.25065287,1,1,.14821969E-322,.45496096E+51,.37120511E+51,.19552621E+50
1,0,.91876298,.0000000,1,1,.14821969E-322,.52492842E+51,.42828898E+51,.22656831E+50
1,0,.91856978,.0000000,1,2,.14821969E-322,.26519339E+51,.21637507E+51,.11285744E+50
1,0,.91858856,.0000000,1,1,.14821969E-322,.21975306E+51,.17930230E+51,.93563977E+49
1,0,.91860733,.0000000,1,1,.14821969E-322,.12893728E+51,.10521632E+51,.54218677E+49
1,0,.91862609,.0000000,1,1,.14821969E-322,.14437146E+51,.11780440E+51,.61234558E+49
1,0,.91864485,.0000000,1,1,.14821969E-322,.21455935E+51,.17506073E+51,.91992418E+49
1,0,.91802901,.0000000,1,4,.14821969E-322,.16567324E+51,.13517045E+51,.72099782E+49
1,0,.91804788,.22282224,1,1,.14821969E-322,.34829131E+50,.28418291E+50,.14704148E+49
1,0,.91806674,.0000000,1,1,.14821969E-322,.18597233E+51,.15171723E+51,.78295952E+49
1,0,.91808560,.0000000,1,1,.14821969E-322,.15574415E+51,.12706601E+51,.65674410E+49
1,0,.91810444,.0000000,1,1,.14821969E-322,.39218869E+51,.31998268E+51,.16946195E+50
1,0,.91812328,.0000000,1,1,.14821969E-322,.22709307E+51,.18528219E+51,.96933648E+49
1,0,.91814210,.0000000,1,1,.14821969E-322,.48413184E+51,.39499403E+51,.21008641E+50
1,0,.91816092,.0000000,1,1,.14821969E-322,.73990904E+51,.60367476E+51,.31970546E+50
1,0,.91817973,.0000000,1,1,.14821969E-322,.64095033E+51,.52295110E+51,.27788658E+50
1,0,.91819853,.0000000,1,1,.14821969E-322,.74153882E+51,.60502662E+51,.32376239E+50
1,0,.91821732,.0000000,1,1,.14821969E-322,.57041953E+51,.46541466E+51,.24952360E+50
1,0,.91823610,.0000000,1,1,.14821969E-322,.36577555E+51,.29844987E+51,.16092323E+50
1,0,.91825488,.0000000,1,1,.14821969E-322,.57282977E+51,.46738589E+51,.25259824E+50
1,0,.91827365,.22293969,1,1,.14821969E-322,.74268150E+51,.60597298E+51,.32678796E+50
1,0,.91829240,.0000000,1,1,.14821969E-322,.81791284E+51,.66736917E+51,.36121118E+50
1,0,.91831115,.0000000,1,1,.14821969E-322,.59818855E+51,.48809985E+51,.26498715E+50
1,0,.91811927,.0000000,1,2,.14821969E-322,.65477073E+51,.53425558E+51,.28837313E+50
1,0,.91813804,.0000000,1,1,.14821969E-322,.13178343E+52,.10752393E+52,.57950368E+50
1,0,.91815681,.0000000,1,1,.14821969E-322,.10762045E+52,.87811514E+51,.47306583E+50
1,0,.91817557,.0000000,1,1,.14821969E-322,.71303273E+51,.58182273E+51,.31654943E+50
1,0,.91819432,.0000000,1,1,.14821969E-322,.85012589E+51,.69367192E+51,.37793735E+50
1,0,.91821306,.0000000,1,1,.14821969E-322,.82119801E+51,.67008095E+51,.36710384E+50
1,0,.91823179,.0000000,1,1,.14821969E-322,.71961323E+51,.58720248E+51,.32206761E+50
1,0,.91825052,.0000000,1,1,.14821969E-322,.59770971E+51,.48775484E+51,.26804778E+50
1,0,.91826923,.23605378,1,1,.14821969E-322,.69445706E+51,.56668339E+51,.31179079E+50
1,0,.91828794,.0000000,1,1,.14821969E-322,.61852361E+51,.50473628E+51,.28110331E+50
1,0,.91830664,.0000000,1,1,.14821969E-322,.61799006E+51,.50430038E+51,.27799220E+50
1,0,.91832533,.0000000,1,1,.14821969E-322,.10913013E+52,.89045236E+51,.48465180E+50
1,0,.91834401,.0000000,1,1,.14821969E-322,.14388196E+52,.11739916E+52,.64042192E+50
1,0,.91836268,.0000000,1,1,.14821969E-322,.16458737E+52,.13429210E+52,.73106175E+50
1,0,.91838134,.0000000,1,1,.14821969E-322,.39394550E+52,.32142150E+52,.17418781E+51
1,0,.91840000,.0000000,1,1,.14821969E-322,.30668214E+52,.25022607E+52,.13616133E+51
1,0,.91841865,.0000000,1,1,.14821969E-322,.38953990E+52,.31782641E+52,.17255266E+51
1,0,.91843729,.0000000,1,1,.14821969E-322,.30914284E+52,.25223199E+52,.13757629E+51
1,0,.91845592,.0000000,1,1,.14821969E-322,.37801958E+52,.30842577E+52,.16731672E+51
1,0,.91847454,.0000000,1,1,.14821969E-322,.35575113E+52,.29025580E+52,.15760622E+51
1,0,.91849315,.25761499,1,1,.14821969E-322,.35485277E+52,.28952164E+52,.15750437E+51
1,0,.91851176,.0000000,1,1,.14821969E-322,.29851510E+52,.24355507E+52,.13297035E+51
1,0,.91853035,.0000000,1,1,.14821969E-322,.30419572E+52,.24819345E+52,.13592332E+51
1,0,.91854894,.0000000,1,1,.14821969E-322,.32228224E+52,.26295115E+52,.14388363E+51
1,0,.91856752,.0000000,1,1,.14821969E-322,.28412377E+52,.23181893E+52,.12721864E+51
1,0,.91858609,.0000000,1,1,.14821969E-322,.34601442E+52,.28231590E+52,.15455077E+51
1,0,.91860465,.0000000,1,1,.14821969E-322,.36485387E+52,.29768597E+52,.16263695E+51
1,0,.91862320,.0000000,1,1,.14821969E-322,.32370741E+52,.26411771E+52,.14473740E+51
1,0,.91864175,.0000000,1,1,.14821969E-322,.31305108E+52,.25542365E+52,.14017905E+51
1,0,.91866029,.0000000,1,1,.14821969E-322,.26475133E+52,.21601678E+52,.11877871E+51
1,0,.91867882,.0000000,1,1,.14821969E-322,.33900289E+52,.27659662E+52,.15152891E+51
1,0,.91869734,.0000000,1,1,.14821969E-322,.39577128E+52,.32291301E+52,.17623027E+51
1,0,.91871585,.25302320,1,1,.14821969E-322,.37422061E+52,.30532613E+52,.16642287E+51
1,0,.91873435,.0000000,1,1,.14821969E-322,.27263774E+52,.22244629E+52,.12134358E+51
1,0,.91875284,.0000000,1,1,.14821969E-322,.30203434E+52,.24643478E+52,.13455711E+51
1,0,.91877133,.0000000,1,1,.14821969E-322,.25918090E+52,.21147101E+52,.11556149E+51
1,0,.91878981,.0000000,1,1,.14821969E-322,.30017502E+52,.24492158E+52,.13403964E+51
1,0,.91880828,.0000000,1,1,.14821969E-322,.23478583E+52,.19157652E+52,.10550890E+51
1,0,.91882674,.0000000,1,1,.14821969E-322,.23104591E+52,.18852321E+52,.10332392E+51
1,0,.91884519,.0000000,1,1,.14821969E-322,.16871201E+52,.13766293E+52,.74983496E+50
1,0,.91886364,.0000000,1,1,.14821969E-322,.20129711E+52,.16424913E+52,.89077115E+50
1,0,.91888207,.0000000,1,1,.14821969E-322,.34195599E+52,.27901134E+52,.15101971E+51
1,0,.91890050,.0000000,1,1,.14821969E-322,.42632428E+52,.34784797E+52,.18836395E+51
1,0,.91891892,.0000000,1,1,.14821969E-322,.34790014E+52,.28386134E+52,.15302484E+51
1,0,.91893733,.23690365,1,1,.14821969E-322,.44599498E+52,.36389223E+52,.19594069E+51
1,0,.91895573,.0000000,1,1,.14821969E-322,.36461286E+52,.29749180E+52,.16041648E+51
1,0,.91897413,.0000000,1,1,.14821969E-322,.49520862E+52,.40404591E+52,.21756139E+51
1,0,.91899251,.0000000,1,1,.14821969E-322,.54910391E+52,.44802039E+52,.24141423E+51
1,0,.91901089,.0000000,1,1,.14821969E-322,.60732162E+52,.49552387E+52,.26774136E+51
1,0,.91902926,.0000000,1,1,.14821969E-322,.51517401E+52,.42034361E+52,.22766008E+51
1,0,.91904762,.0000000,1,1,.14821969E-322,.46777229E+52,.38166665E+52,.20597473E+51
1,0,.91906597,.0000000,1,1,.14821969E-322,.49912331E+52,.40724120E+52,.21976326E+51
1,0,.91908432,.0000000,1,1,.14821969E-322,.44917249E+52,.36647979E+52,.19645614E+51
1,0,.91910265,.0000000,1,1,.14821969E-322,.35646584E+52,.29084735E+52,.15574592E+51
1,0,.91912098,.0000000,1,1,.14821969E-322,.40826131E+52,.33311173E+52,.17920938E+51
1,0,.91913930,.0000000,1,1,.14821969E-322,.40028249E+52,.32659853E+52,.17567159E+51
1,0,.91915761,.23507100,1,1,.14821969E-322,.50125677E+52,.40897839E+52,.22069718E+51
1,0,.91917591,.0000000,1,1,.14821969E-322,.49294837E+52,.40220386E+52,.21707311E+51
1,0,.91919421,.0000000,1,1,.14821969E-322,.58313398E+52,.47578755E+52,.25712871E+51
1,0,.91921249,.0000000,1,1,.14821969E-322,.69705139E+52,.56873128E+52,.30790999E+51
1,0,.91923077,.0000000,1,1,.14821969E-322,.72458106E+52,.59118713E+52,.32023483E+51
1,0,.91924904,.0000000,1,1,.14821969E-322,.82232758E+52,.67093851E+52,.36337799E+51
1,0,.91926730,.0000000,1,1,.14821969E-322,.79625695E+52,.64966656E+52,.35184140E+51
1,0,.91928555,.0000000,1,1,.14821969E-322,.70323313E+52,.57377200E+52,.31114683E+51
1,0,.91930380,.0000000,1,1,.14821969E-322,.65059724E+52,.53083075E+52,.28873697E+51
1,0,.91932203,.0000000,1,1,.14821969E-322,.59196205E+52,.48299028E+52,.26255324E+51
1,0,.91934026,.0000000,1,1,.14821969E-322,.49911854E+52,.40724064E+52,.22129185E+51
1,0,.91935848,.0000000,1,1,.14821969E-322,.54396843E+52,.44383358E+52,.24109383E+51
1,0,.91937669,.22863022,1,1,.14821969E-322,.35740413E+52,.29161619E+52,.15837692E+51
1,0,.91918736,.0000000,1,2,.14821969E-322,.64768442E+51,.52852966E+51,.27898437E+50
1,0,.91920560,.0000000,1,1,.14821969E-322,.19091280E+52,.15577211E+52,.82667991E+50
1,0,.91922383,.0000000,1,1,.14821969E-322,.58578312E+52,.47793276E+52,.25586483E+51
1,0,.91924205,.0000000,1,1,.14821969E-322,.16463112E+52,.13431523E+52,.69870194E+50
1,0,.91926026,.0000000,1,1,.14821969E-322,.29243381E+52,.23858766E+52,.12520341E+51
1,0,.91927847,.0000000,1,1,.14821969E-322,.38387101E+52,.31318507E+52,.16435313E+51
1,0,.91929666,.0000000,1,1,.14821969E-322,.45812781E+52,.37376341E+52,.19612473E+51
1,0,.91910771,.0000000,1,2,.14821969E-322,.41017881E+52,.33464759E+52,.17534871E+51
1,0,.91912593,.0000000,1,1,.14821969E-322,.20258576E+52,.16527059E+52,.82661268E+50
1,0,.91914414,.22860980,1,1,.14821969E-322,.26874056E+52,.21924682E+52,.11157309E+51
1,0,.91916235,.0000000,1,1,.14821969E-322,.50774996E+52,.41425490E+52,.21706651E+51
1,0,.91897367,.0000000,1,2,.14821969E-322,.41626033E+52,.33961519E+52,.17784780E+51
1,0,.91899190,.0000000,1,1,.14821969E-322,.21101175E+52,.17216523E+52,.86884370E+50
1,0,.91777129,.0000000,1,7,.14821969E-322,.64017834E+51,.52222158E+51,.21152628E+50
1,0,.91778976,.22954518,1,1,.14821969E-322,.57622248E+51,.47010798E+51,.19431125E+50
1,0,.91739618,.0000000,1,3,.14821969E-322,.12210899E+52,.99628794E+51,.46583995E+50
1,0,.91741472,.0000000,1,1,.14821969E-322,.47845674E+52,.39035511E+52,.20420477E+51
1,0,.91743325,.0000000,1,1,.14821969E-322,.89654377E+52,.73147468E+52,.38741686E+51
1,0,.91745177,.0000000,1,1,.14821969E-322,.14520663E+53,.11847071E+53,.63423841E+51
1,0,.91747028,.0000000,1,1,.14821969E-322,.19381405E+53,.15812813E+53,.84880104E+51
1,0,.91748879,.0000000,1,1,.14821969E-322,.27507069E+53,.22442482E+53,.12070289E+52
1,0,.91750729,.0000000,1,1,.14821969E-322,.29284048E+53,.23892354E+53,.12836793E+52
1,0,.91752577,.0000000,1,1,.14821969E-322,.30435441E+53,.24831693E+53,.13322757E+52
1,0,.91754425,.0000000,1,1,.14821969E-322,.32530366E+53,.26540938E+53,.14253258E+52
1,0,.91756272,.24666471,1,1,.14821969E-322,.33492688E+53,.27326059E+53,.14669528E+52
1,0,.91758119,.0000000,1,1,.14821969E-322,.36425454E+53,.29718951E+53,.15975533E+52
1,0,.91759964,.0000000,1,1,.14821969E-322,.35241073E+53,.28752791E+53,.15482689E+52
1,0,.91761809,.0000000,1,1,.14821969E-322,.37129692E+53,.30293867E+53,.16340494E+52
1,0,.91763653,.0000000,1,1,.14821969E-322,.33639525E+53,.27446292E+53,.14796080E+52
1,0,.91765496,.0000000,1,1,.14821969E-322,.25279942E+53,.20626006E+53,.11124614E+52
1,0,.91767338,.0000000,1,1,.14821969E-322,.28126264E+53,.22948206E+53,.12375472E+52
1,0,.91769179,.0000000,1,1,.14821969E-322,.31745392E+53,.25901071E+53,.13976625E+52
1,0,.91771020,.0000000,1,1,.14821969E-322,.37472594E+53,.30573839E+53,.16493278E+52
1,0,.91772859,.0000000,1,1,.14821969E-322,.33617225E+53,.27428652E+53,.14861441E+52
1,0,.91774698,.0000000,1,1,.14821969E-322,.37450221E+53,.30555937E+53,.16556664E+52
1,0,.91776536,.0000000,1,1,.14821969E-322,.29490424E+53,.24061552E+53,.13061153E+52
1,0,.91778374,.24762637,1,1,.14821969E-322,.33788728E+53,.27568520E+53,.14972621E+52
1,0,.91780210,.0000000,1,1,.14821969E-322,.38491611E+53,.31405947E+53,.17112773E+52
1,0,.91782046,.0000000,1,1,.14821969E-322,.33229935E+53,.27112769E+53,.14757219E+52
1,0,.91783880,.0000000,1,1,.14821969E-322,.33526935E+53,.27354962E+53,.14850305E+52
1,0,.91785714,.0000000,1,1,.14821969E-322,.37399878E+53,.30515073E+53,.16565461E+52
1,0,.91787547,.0000000,1,1,.14821969E-322,.26580250E+53,.21687468E+53,.11814359E+52
1,0,.91789380,.0000000,1,1,.14821969E-322,.24501788E+53,.19991664E+53,.10925977E+52
1,0,.91791211,.0000000,1,1,.14821969E-322,.23998220E+53,.19580873E+53,.10697241E+52
1,0,.91793042,.0000000,1,1,.14821969E-322,.26612050E+53,.21713327E+53,.11838323E+52
1,0,.91794872,.0000000,1,1,.14821969E-322,.33336362E+53,.27199682E+53,.14779791E+52
1,0,.91796701,.0000000,1,1,.14821969E-322,.32051557E+53,.26151738E+53,.14275558E+52
1,0,.91798529,.0000000,1,1,.14821969E-322,.27366309E+53,.22329209E+53,.12195035E+52
1,0,.91800357,.24254706,1,1,.14821969E-322,.31508149E+53,.25708715E+53,.14035535E+52
1,0,.91802183,.0000000,1,1,.14821969E-322,.39211380E+53,.31993846E+53,.17420660E+52
1,0,.91804009,.0000000,1,1,.14821969E-322,.35470757E+53,.28942051E+53,.15755627E+52
1,0,.91805834,.0000000,1,1,.14821969E-322,.39376374E+53,.32128566E+53,.17458436E+52
1,0,.91807658,.0000000,1,1,.14821969E-322,.49464437E+53,.40359241E+53,.21891007E+52
1,0,.91809481,.0000000,1,1,.14821969E-322,.62137029E+53,.50698703E+53,.27458565E+52
1,0,.91811304,.0000000,1,1,.14821969E-322,.59607450E+53,.48634904E+53,.26330616E+52
1,0,.91813126,.0000000,1,1,.14821969E-322,.69908253E+53,.57038973E+53,.30863970E+52
1,0,.91814947,.0000000,1,1,.14821969E-322,.64765383E+53,.52842717E+53,.28630286E+52
1,0,.91816767,.0000000,1,1,.14821969E-322,.60248114E+53,.49157212E+53,.26676950E+52
1,0,.91818586,.0000000,1,1,.14821969E-322,.52735197E+53,.43027093E+53,.23359890E+52
1,0,.91820405,.0000000,1,1,.14821969E-322,.50348308E+53,.41079880E+53,.22302969E+52
1,0,.91822222,.24990558,1,1,.14821969E-322,.59602929E+53,.48630437E+53,.26363497E+52
1,0,.91824039,.0000000,1,1,.14821969E-322,.65404666E+53,.53363765E+53,.28875687E+52
1,0,.91825855,.0000000,1,1,.14821969E-322,.75926349E+53,.61948514E+53,.33562266E+52
1,0,.91827670,.0000000,1,1,.14821969E-322,.83864378E+53,.68425455E+53,.37068408E+52
1,0,.91829485,.0000000,1,1,.14821969E-322,.80787233E+53,.65915332E+53,.35705679E+52
1,0,.91831299,.0000000,1,1,.14821969E-322,.96362651E+53,.78623540E+53,.42591362E+52
1,0,.91833111,.0000000,1,1,.14821969E-322,.90496905E+53,.73838052E+53,.40015828E+52
1,0,.91834923,.0000000,1,1,.14821969E-322,.79406354E+53,.64789729E+53,.35171451E+52
1,0,.91836735,.0000000,1,1,.14821969E-322,.70831640E+53,.57793580E+53,.31349663E+52
1,0,.91838545,.0000000,1,1,.14821969E-322,.75377535E+53,.61502437E+53,.33328928E+52
1,0,.91840355,.0000000,1,1,.14821969E-322,.82021722E+53,.66923108E+53,.36233283E+52
1,0,.91842164,.0000000,1,1,.14821969E-322,.85475523E+53,.69741214E+53,.37727562E+52
1,0,.91843972,.25296064,1,1,.14821969E-322,.86613278E+53,.70669134E+53,.38223755E+52
1,0,.91845779,.0000000,1,1,.14821969E-322,.93724477E+53,.76471508E+53,.41291041E+52
1,0,.91847585,.0000000,1,1,.14821969E-322,.87622215E+53,.71492629E+53,.38572836E+52
1,0,.91849391,.0000000,1,1,.14821969E-322,.93024870E+53,.75900933E+53,.41022661E+52
1,0,.91851196,.0000000,1,1,.14821969E-322,.11470524E+54,.93590274E+53,.50603509E+52
1,0,.91853000,.0000000,1,1,.14821969E-322,.10211849E+54,.83321124E+53,.45120144E+52
1,0,.91854803,.0000000,1,1,.14821969E-322,.99452199E+53,.81145571E+53,.43855625E+52
1,0,.91856605,.0000000,1,1,.14821969E-322,.10476564E+54,.85480904E+53,.46266311E+52
1,0,.91858407,.0000000,1,1,.14821969E-322,.10734600E+54,.87586099E+53,.47360938E+52
1,0,.91860208,.0000000,1,1,.14821969E-322,.95179255E+53,.77659695E+53,.42000146E+52
1,0,.91862008,.0000000,1,1,.14821969E-322,.97404618E+53,.79475594E+53,.43040196E+52
1,0,.91863807,.0000000,1,1,.14821969E-322,.84773970E+53,.69170109E+53,.37492974E+52
1,0,.91865606,.25288287,1,1,.14821969E-322,.81751335E+53,.66704063E+53,.36167466E+52
1,0,.91867403,.0000000,1,1,.14821969E-322,.51631069E+53,.42129618E+53,.22958294E+52
1,0,.91869200,.0000000,1,1,.14821969E-322,.70718390E+53,.57702833E+53,.31405462E+52
1,0,.91870996,.0000000,1,1,.14821969E-322,.58055638E+53,.47370604E+53,.25801616E+52
1,0,.91872792,.0000000,1,1,.14821969E-322,.47408696E+53,.38684271E+53,.21171949E+52
1,0,.91874586,.0000000,1,1,.14821969E-322,.49634706E+53,.40500331E+53,.22155535E+52
1,0,.91876380,.0000000,1,1,.14821969E-322,.36539121E+53,.29816388E+53,.16433827E+52
1,0,.91878173,.0000000,1,1,.14821969E-322,.24854925E+53,.20282526E+53,.11262171E+52
1,0,.91879965,.0000000,1,1,.14821969E-322,.14961647E+53,.12210923E+53,.69684625E+51
1,0,.91881756,.0000000,1,1,.14821969E-322,.69785179E+52,.56984081E+52,.34608169E+51
1,0,.91883547,.0000000,1,1,.14821969E-322,.28982284E+52,.23696474E+52,.16949171E+51
1,0,.91885336,.0000000,1,1,.14821969E-322,.11218285E+53,.91580106E+52,.53523618E+51
1,0,.91887125,.23716261,1,1,.14821969E-322,.58250809E+49,.10846254E+50,.42640506E+50
1,0,.91848425,.0000000,1,3,.14821969E-322,.24282233E+53,.19817095E+53,.10958886E+52
1,0,.91850220,.0000000,1,1,.14821969E-322,.30958533E+53,.25264627E+53,.14048013E+52
1,0,.91852015,.0000000,1,1,.14821969E-322,.40514660E+53,.33061916E+53,.18263011E+52
1,0,.91853809,.0000000,1,1,.14821969E-322,.82689371E+53,.67473904E+53,.37072242E+52
1,0,.91855602,.0000000,1,1,.14821969E-322,.36869454E+52,.30165745E+52,.23305209E+51
1,0,.91857394,.0000000,1,1,.14821969E-322,.16472836E+52,.13522902E+52,.13494983E+51
1,0,.91859186,.0000000,1,1,.14821969E-322,.16340647E+53,.13340821E+53,.79610355E+51
1,0,.91860977,.0000000,1,1,.14821969E-322,.18618501E+53,.15199345E+53,.90903366E+51
1,0,.91862767,.0000000,1,1,.14821969E-322,.38622139E+52,.31585397E+52,.25752798E+51
1,0,.91864556,.24736422,1,1,.14821969E-322,.17808954E+53,.14538180E+53,.87242465E+51
1,0,.91866344,.0000000,1,1,.14821969E-322,.10197632E+53,.83292130E+52,.53505207E+51
1,0,.91868132,.0000000,1,1,.14821969E-322,.41302814E+53,.33707051E+53,.18905117E+52
1,0,.91869919,.0000000,1,1,.14821969E-322,.53280780E+53,.43480026E+53,.24201250E+52
1,0,.91811196,.0000000,1,4,.14821969E-322,.21493853E+52,.17610778E+52,.16158719E+51
1,0,.91812994,.0000000,1,1,.14821969E-322,.35803906E+53,.29221456E+53,.16578608E+52
1,0,.91814790,.0000000,1,1,.14821969E-322,.65935550E+53,.53806433E+53,.29879518E+52
1,0,.91816586,.0000000,1,1,.14821969E-322,.11533594E+54,.94113387E+53,.51749834E+52
1,0,.91818381,.0000000,1,1,.14821969E-322,.34095341E+53,.27828429E+53,.15869190E+52
1,0,.91800044,.23820291,1,2,.14821969E-322,.23302930E+53,.19023199E+53,.11189534E+52
1,0,.91801841,.0000000,1,1,.14821969E-322,.46861868E+53,.38248612E+53,.21873062E+52
1,0,.91803638,.0000000,1,1,.14821969E-322,.90561786E+53,.73902998E+53,.41071385E+52
1,0,.91805434,.0000000,1,1,.14821969E-322,.51261193E+53,.41839380E+53,.23712513E+52
1,0,.91787122,.0000000,1,2,.14821969E-322,.94522382E+53,.77138116E+53,.42901978E+52
1,0,.91788921,.0000000,1,1,.14821969E-322,.43579048E+53,.35574034E+53,.20517040E+52
1,0,.91790718,.0000000,1,1,.14821969E-322,.11702263E+54,.95497787E+53,.53136780E+52
1,0,.91792515,.0000000,1,1,.14821969E-322,.15899252E+54,.12974119E+54,.71531784E+52
1,0,.91794311,.0000000,1,1,.14821969E-322,.12252607E+54,.99987906E+53,.55568699E+52
1,0,.91796106,.0000000,1,1,.14821969E-322,.21691458E+54,.17699928E+54,.97125583E+52
1,0,.91797900,.26039595,1,1,.14821969E-322,.26688397E+54,.21776991E+54,.11910945E+53
1,0,.91799694,.0000000,1,1,.14821969E-322,.22351277E+54,.18238268E+54,.99658104E+52
1,0,.91801487,.0000000,1,1,.14821969E-322,.19176516E+54,.15647845E+54,.85416197E+52
1,0,.91803279,.0000000,1,1,.14821969E-322,.28721656E+54,.23435871E+54,.12744969E+53
1,0,.91805070,.0000000,1,1,.14821969E-322,.36114923E+54,.29468144E+54,.16007826E+53
1,0,.91806860,.0000000,1,1,.14821969E-322,.40525873E+54,.33067174E+54,.17983054E+53
1,0,.91808650,.0000000,1,1,.14821969E-322,.43850305E+54,.35779727E+54,.19459050E+53
1,0,.91810439,.0000000,1,1,.14821969E-322,.40881287E+54,.33357103E+54,.18134785E+53
1,0,.91812227,.0000000,1,1,.14821969E-322,.45108508E+54,.36806192E+54,.20027395E+53
1,0,.91814014,.0000000,1,1,.14821969E-322,.39638347E+54,.32343192E+54,.17626607E+53
1,0,.91815801,.0000000,1,1,.14821969E-322,.39758600E+54,.32441194E+54,.17688876E+53
1,0,.91817587,.0000000,1,1,.14821969E-322,.45322713E+54,.36980808E+54,.20099086E+53
1,0,.91819372,.25755307,1,1,.14821969E-322,.45508639E+54,.37132232E+54,.20164323E+53
1,0,.91821156,.0000000,1,1,.14821969E-322,.62936734E+54,.51351840E+54,.27881554E+53
